name,t_value,p_value
pronoun,-17.138800716597686,1.0207425961006536e-64
ppron,-16.94356446692495,2.3933755416248458e-63
i,-9.396683211064946,7.369700301420816e-21
we,-5.2221306733658865,1.8061651997258762e-07
you,-23.55103151559816,7.939157899998013e-119
shehe,-8.370706929333112,6.539300698409357e-17
they,-7.753969552263976,1.0055742026914487e-14
ipron,-14.495118666090654,4.835436282626938e-47
TenseM,-6.317252325789303,2.7954266304011634e-10
PastM,-4.225255032268267,2.4097161519252745e-05
PresentM,3.6450697054367125,0.0002687430187516509
FutureM,-2.1536860153547543,0.03128984152488507
ProgM,-13.968860573520185,8.001444706446996e-44
affect,-3.558276263926679,0.0003752867930263807
posemo,-3.667962922399725,0.0002459129754485266
negemo,-3.4747136442355333,0.000513772610636324
anx,1.2108452747442426,0.2259847619371033
anger,-7.338829326911234,2.334414481698771e-13
sad,2.45524639147384,0.01409655458003988
death,-12.246170104781726,3.4131707798950416e-34
preps,3.0049645293542726,0.0026632368707573077
conj,2.4480104642541334,0.014383248369039916
cogmech,0.5869966641767487,0.5572210474312616
insight,-7.141506744427468,9.981364741856783e-13
cause,-1.1795859020493997,0.23819729244795537
discrep,3.5375647305336653,0.00040585994629630337
tentat,6.5038102892298255,8.228460283221073e-11
certain,-5.455661309930402,5.0070960500304615e-08
inhib,14.281727819501336,8.43951971662459e-46
incl,0.14273458099385633,0.8865029667238596
excl,-8.538263659330223,1.5984723418148576e-17
bio,6.5160151273224205,7.603248921733092e-11
body,13.442860504270222,7.981373851196266e-41
health,5.8107303890604145,6.4290026563689764e-09
sexual,5.069020427410168,4.0836298386712495e-07
ingest,-4.049268577270933,5.1788340616205935e-05
social,-12.04390582149623,3.809823302618967e-33
family,-3.5329838372708924,0.00041288274654842176
friend,-15.35819248589744,1.3556326209583131e-52
humans,-7.556765227803553,4.53782831247128e-14
percept,-3.284388334085323,0.0010257321463729087
see,-9.821570503220308,1.1814884549828374e-22
hear,-6.675877738407636,2.5949775139150747e-11
feel,5.510888202588015,3.668040264727418e-08
achieve,7.583376591927363,3.687832087529226e-14
adverb,-4.206631427587019,2.618258054717799e-05
assent,-3.059002091643908,0.0022276271949205066
auxverb,0.9326029338607388,0.35105045289446113
filler,-10.276145653406639,1.243314419339002e-24
funct,-3.733696863266065,0.00018990980938093986
home,0.47210182596904376,0.6368649276972558
Interjunction,-5.539188093779231,3.1344946856436895e-08
leisure,6.106515826667948,1.0610928401996288e-09
money,-11.58896558447533,7.862508416304556e-31
motion,9.384456550188192,7.780724106785452e-21
MultiFun,-3.971354293200538,7.207072947746222e-05
negate,-7.098549758717236,1.358066616227977e-12
nonfl,-8.109845482457638,5.722164220680322e-16
number,-7.075310640109697,1.597854815154387e-12
PrepEnd,3.813883966963043,0.00013766837419975232
quant,0.17036883906081682,0.8647238460740037
QuanUnit,-2.069610888243766,0.038515912380276185
relativ,5.319873790598621,1.0624538271402869e-07
relig,-8.963483992141386,3.743719209357044e-19
space,3.9096413688866374,9.308236954195045e-05
SpecArt,5.2375400228655895,1.6621441083285032e-07
swear,-0.41309674911053407,0.6795450329329881
time,3.778389266218281,0.0001588263255725549
verb,-1.3836985476654577,0.16648665743684934
work,6.504036050452446,8.21232301860863e-11
youpl,-3.49842093556877,0.00047050064801383004
